CYBER 0.0, 0.006134969325153374, 0.00245398773006135, 0.0, 0.00245398773006135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02822085889570552, 0.001226993865030675, 0.0, 0.0, 0.9595092024539877
CYBER 0.002246970516342374, 0.0039075219798111365, 0.0022793878215564964, 0.0, 0.0019537609899055682, 0.0, 3.2562683165092806E-4, 3.2562683165092806E-4, 0.0, 0.0, 0.0, 3.2562683165092806E-4, 0.02149137088896125, 0.0022793878215564964, 3.2562683165092806E-4, 0.0, 0.9667860631716053
CYBER 0.0038020606247826604, 0.012133891213389121, 0.0029288702928870294, 0.0, 0.0029288702928870294, 0.0, 0.0, 0.0, 0.0, 4.1841004184100416E-4, 0.0, 4.1841004184100416E-4, 0.035146443514644354, 4.1841004184100416E-4, 8.368200836820083E-4, 0.0, 0.9447698744769875
CYBER 0.011815764023210832, 0.004168403501458941, 0.0025010421008753647, 0.0, 8.336807002917883E-4, 0.0, 4.1684035014589413E-4, 0.0, 0.0, 0.0, 4.1684035014589413E-4, 0.0, 0.015006252605252188, 0.0029178824510212586, 0.0012505210504376823, 0.0, 0.972488536890371
CYBER 0.0, 0.0054858934169279, 0.0023510971786833857, 0.001567398119122257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022727272727272728, 0.001567398119122257, 0.0, 0.0, 0.9663009404388715
CYBER 0.0, 0.00516795865633075, 0.004651162790697674, 5.167958656330749E-4, 0.0015503875968992248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02428940568475452, 0.006718346253229974, 0.0, 0.0, 0.9571059431524548
CYBER 0.0, 0.013221990257480862, 0.0027835768963117608, 0.0013917884481558804, 6.958942240779402E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024356297842727904, 0.0, 0.0, 0.0, 0.9575504523312457
PRED 0.01848602234719774, 0.014639397201291711, 0.002152852529601722, 2.1528525296017224E-4, 0.00193756727664155, 0.0, 0.0, 2.1528525296017224E-4, 0.002798708288482239, 6.458557588805167E-4, 2.1528525296017224E-4, 0.00193756727664155, 0.0, 2.1528525296017224E-4, 4.305705059203445E-4, 4.305705059203445E-4, 0.9741657696447793
PRED 0.0629869768754325, 0.025717111770524232, 0.001483679525222552, 8.242664029014178E-4, 0.0016485328058028356, 0.0, 1.6485328058028355E-4, 0.0, 0.0011539729640619848, 1.6485328058028355E-4, 9.891196834817012E-4, 0.0016485328058028356, 3.297065611605671E-4, 3.297065611605671E-4, 3.297065611605671E-4, 0.0, 0.9652159577975602
PRED 0.006090227261647457, 0.04067208961194826, 8.001066808907855E-4, 0.0, 0.0017335644752633685, 0.0, 1.3335111348179759E-4, 1.3335111348179759E-4, 6.667555674089878E-4, 0.003467128950526737, 2.6670222696359517E-4, 0.0033337778370449394, 0.0, 0.0, 0.0, 0.0, 0.9487931724229898
PRED 0.0038616427432216906, 0.007359705611775529, 9.199632014719411E-4, 0.0, 0.00827966881324747, 0.0, 9.199632014719411E-4, 0.0, 0.0, 0.0, 9.199632014719411E-4, 0.0, 0.04875804967801288, 0.0018399264029438822, 9.199632014719411E-4, 0.0, 0.9300827966881324
PRED 0.00898954226894437, 0.009864364981504316, 0.004007398273736128, 6.165228113440197E-4, 0.004623921085080148, 0.0, 9.247842170160296E-4, 3.0826140567200987E-4, 6.165228113440197E-4, 3.0826140567200987E-4, 6.165228113440197E-4, 0.0, 3.0826140567200987E-4, 0.0, 0.0, 0.0015413070283600493, 0.9762638717632552
PRED 0.0012762763543127291, 0.021807318894697534, 0.0017176997759522031, 5.97460791635549E-4, 0.004406273338312173, 2.2404779686333083E-4, 7.468259895444362E-5, 0.0, 2.2404779686333083E-4, 1.4936519790888724E-4, 0.001194921583271098, 5.227781926811053E-4, 0.06706497386109037, 0.0011202389843166542, 7.468259895444362E-5, 0.0, 0.900821508588498 
PRED 0.005050949676250277, 0.009353233830845771, 0.003781094527363184, 3.980099502487562E-4, 0.007562189054726368, 0.0, 0.0, 0.0, 0.0, 1.990049751243781E-4, 0.001990049751243781, 5.970149253731343E-4, 0.024676616915422885, 0.0, 1.990049751243781E-4, 0.0, 0.9512437810945273
PRED 0.007154273039697012, 0.018329938900203666, 0.002036659877800407, 0.0013577732518669382, 0.004073319755600814, 0.0, 0.0, 0.0, 0.0, 6.788866259334691E-4, 0.0013577732518669382, 0.002036659877800407, 0.006788866259334691, 0.0, 0.0, 0.0, 0.9633401221995926
PRED 0.018582767994151074, 0.020716685330347144, 0.004292646509891751, 1.866368047779022E-4, 0.005599104143337066, 0.0, 1.866368047779022E-4, 0.0, 0.0, 1.866368047779022E-4, 7.465472191116088E-4, 7.465472191116088E-4, 0.002053004852556924, 0.0, 1.866368047779022E-4, 0.0, 0.9650989175065323
PRED 0.00202762141977897, 0.009982253771073648, 0.001996450754214729, 2.2182786157941438E-4, 0.003992901508429458, 0.0, 0.0, 0.0, 0.0, 6.654835847382431E-4, 0.0, 6.654835847382431E-4, 0.034161490683229816, 4.4365572315882877E-4, 4.4365572315882877E-4, 0.0013309671694764862, 0.9460958296362023
PRED 0.004037162987372017, 0.02207755448627229, 0.0016982734220209455, 5.660911406736484E-4, 0.004811774695726012, 0.0, 2.830455703368242E-4, 5.660911406736484E-4, 0.001415227851684121, 0.0, 0.0011321822813472968, 8.491367110104727E-4, 0.04302292669119728, 2.830455703368242E-4, 0.0, 0.0011321822813472968, 0.9221624681573733
PRED 0.008834859807089115, 0.019482952416635443, 0.004870738104158861, 0.0, 0.0022480329711502436, 0.0, 0.0, 0.0, 0.0011240164855751218, 3.746721618583739E-4, 7.493443237167478E-4, 0.0022480329711502436, 0.007493443237167478, 0.0, 3.746721618583739E-4, 0.0, 0.9610340951667291
PRED 0.001346153846153846, 0.01422387136672851, 0.0012368583797155227, 0.0, 0.0074211502782931356, 0.0, 0.0, 0.0, 6.184291898577613E-4, 0.0, 0.0012368583797155227, 0.0, 0.04452690166975881, 0.0012368583797155227, 0.0, 6.184291898577613E-4, 0.9288806431663574
